month_end,trade_date,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional
2024-05-31,2024-06-03,momentum,D10,ABCB4,L,BUY,0.015873015873015865,19.00200621,501,9520.00511121
2024-05-31,2024-06-03,momentum,D10,ANIM3,L,BUY,0.015873015873015865,3.020950107,3153,9525.055687371
2024-05-31,2024-06-03,momentum,D10,BRFS3,L,SELL,-0.0007936507936507978,18.06687692,-26,-469.73879991999996
2024-05-31,2024-06-03,momentum,D10,BRIT3,L,BUY,0.015873015873015865,4.0,2381,9524.0
2024-05-31,2024-06-03,momentum,D10,CEAB3,L,SELL,-0.0007936507936507978,9.153314557,-52,-475.97235696399997
2024-05-31,2024-06-03,momentum,D10,CIEL3,L,BUY,0.015873015873015865,5.59,1704,9525.36
2024-05-31,2024-06-03,momentum,D10,CPLE6,L,BUY,0.015873015873015865,8.40050292,1134,9526.170311279999
2024-05-31,2024-06-03,momentum,D10,CSED3,L,SELL,-0.016666666666666663,3.52707038,-2835,-9999.2445273
2024-05-31,2024-06-03,momentum,D10,CSNA3,L,SELL,-0.0007936507936507978,12.39457544,-38,-470.99386672
2024-05-31,2024-06-03,momentum,D10,CXSE3,L,BUY,0.015873015873015865,13.42337082,709,9517.16991138
2024-05-31,2024-06-03,momentum,D10,ENAT3,L,BUY,0.015873015873015865,21.97,433,9513.01
2024-05-31,2024-06-03,momentum,D10,GUAR3,L,BUY,0.015873015873015865,7.398533796,1287,9521.912995452
2024-05-31,2024-06-03,momentum,D10,IRBR3,L,SELL,-0.016666666666666663,31.6,-316,-9985.6
2024-05-31,2024-06-03,momentum,D10,LIGT3,L,SELL,-0.016666666666666663,4.98,-2008,-9999.84
2024-05-31,2024-06-03,momentum,D10,MDNE3,L,SELL,-0.0007936507936507978,10.23756954,-47,-481.16576838000003
2024-05-31,2024-06-03,momentum,D10,NEOE3,L,BUY,0.015873015873015865,18.01367696,529,9529.23511184
2024-05-31,2024-06-03,momentum,D10,OPCT3,L,SELL,-0.0007936507936507978,6.15,-77,-473.55
2024-05-31,2024-06-03,momentum,D10,PETR4,L,SELL,-0.016666666666666663,32.25466273,-310,-9998.9454463
2024-05-31,2024-06-03,momentum,D10,PLPL3,L,SELL,-0.0007936507936507978,8.817707176,-54,-476.15618750400006
2024-05-31,2024-06-03,momentum,D10,POMO4,L,SELL,-0.0007936507936507978,6.041705065,-79,-477.294700135
2024-05-31,2024-06-03,momentum,D10,POSI3,L,SELL,-0.0007936507936507978,8.647174872,-55,-475.59461796000005
2024-05-31,2024-06-03,momentum,D10,RANI3,L,SELL,-0.016666666666666663,7.649099421,-1307,-9997.372943246999
2024-05-31,2024-06-03,momentum,D10,SEER3,L,SELL,-0.0007936507936507978,4.802734466,-99,-475.47071213400005
2024-05-31,2024-06-03,momentum,D10,SOJA3,L,SELL,-0.0007936507936507978,15.9649281,-30,-478.947843
2024-05-31,2024-06-03,momentum,D10,SYNE3,L,BUY,0.015873015873015865,3.517204516,2708,9524.589829328
2024-05-31,2024-06-03,momentum,D10,TEND3,L,SELL,-0.016666666666666663,11.02000715,-907,-9995.14648505
2024-05-31,2024-06-03,momentum,D10,USIM5,L,SELL,-0.0007936507936507978,7.58,-63,-477.54
2024-05-31,2024-06-03,momentum,D10,VLID3,L,SELL,-0.016666666666666663,14.18857078,-705,-10002.9423999
2024-05-31,2024-06-03,momentum,D10,VULC3,L,SELL,-0.016666666666666663,13.37914663,-747,-9994.22253261
2024-05-31,2024-06-03,momentum,D10,YDUQ3,L,SELL,-0.016666666666666663,11.62705857,-860,-9999.2703702
2024-05-31,2024-06-03,momentum,LS,ABCB4,L,BUY,0.007854859206081711,19.00200621,248,4712.49754008
2024-05-31,2024-06-03,momentum,LS,AESB3,S,SELL,-0.008051584103996841,11.18,-432,-4829.76
2024-05-31,2024-06-03,momentum,LS,AMBP3,S,BUY,0.0013284631522363494,0.876,910,797.16
2024-05-31,2024-06-03,momentum,LS,ANIM3,L,BUY,0.008908686972398135,3.020950107,1769,5344.060739283
2024-05-31,2024-06-03,momentum,LS,AZEV4,S,SELL,-0.008459949937912154,0.815810294,-6222,-5075.971649268
2024-05-31,2024-06-03,momentum,LS,AZZA3,,BUY,0.010255995202066456,48.07553018,128,6153.66786304
