month_end,trade_date,sleeve,book,ticker,side,prev_weight,target_weight,delta_weight,px_ref_open,sector
2015-07-31,2015-08-03,momentum,D10,BBSE3,L,0.027777777777777776,0.0,-0.027777777777777776,13.9024265,Financial Services
2015-07-31,2015-08-03,momentum,D10,CIEL3,L,0.08838383838383838,0.08838383838383838,0.0,19.24016296,Software & Data
2015-07-31,2015-08-03,momentum,D10,CVCB3,L,0.0303030303030303,0.05808080808080807,0.027777777777777776,15.53641954,Transportation Services
2015-07-31,2015-08-03,momentum,D10,CYRE3,L,0.027777777777777776,0.0,-0.027777777777777776,5.951799271,Construction
2015-07-31,2015-08-03,momentum,D10,EMBR3,L,0.08838383838383838,0.08838383838383838,0.0,22.88718709,Vehicle & Parts
2015-07-31,2015-08-03,momentum,D10,EQTL3,L,0.027777777777777776,0.027777777777777776,0.0,5.744015375,Electric Power
2015-07-31,2015-08-03,momentum,D10,GGBR4,L,0.0303030303030303,0.0303030303030303,0.0,2.93571971,Basic & Fabricated Metal
2015-07-31,2015-08-03,momentum,D10,GRND3,L,0.08838383838383838,0.08838383838383838,0.0,3.049424303,Textile
2015-07-31,2015-08-03,momentum,D10,ISAE4,L,0.08838383838383838,0.08838383838383838,0.0,4.697124828,Electric Power
2015-07-31,2015-08-03,momentum,D10,ITUB4,L,0.0303030303030303,0.0303030303030303,0.0,7.734558394,Financial Services
2015-07-31,2015-08-03,momentum,D10,JBSS3,L,0.08838383838383838,0.08838383838383838,0.0,9.811753703,Food & Beverage
2015-07-31,2015-08-03,momentum,D10,MRVE3,L,0.08838383838383838,0.08838383838383838,0.0,4.711174543,Construction
2015-07-31,2015-08-03,momentum,D10,PSSA3,L,0.0,0.027777777777777776,0.027777777777777776,11.36017776,Financial Services
2015-07-31,2015-08-03,momentum,D10,RADL3,L,0.08838383838383838,0.08838383838383838,0.0,7.504845019,Trade
2015-07-31,2015-08-03,momentum,D10,SMLS3,L,0.08838383838383838,0.08838383838383838,0.0,32.29918284,Other
2015-07-31,2015-08-03,momentum,D10,TIMS3,L,0.0303030303030303,0.0303030303030303,0.0,6.126422156,Telecommunication
2015-07-31,2015-08-03,momentum,D10,UGPA3,L,0.08838383838383838,0.08838383838383838,0.0,26.44936975,Oil & Gas
2015-07-31,2015-08-03,momentum,LS,ABCB4,S,-0.01469669523395989,-0.012768633416442604,0.0019280618175172872,4.727437181,Financial Services
2015-07-31,2015-08-03,momentum,LS,ANIM3,S,-0.014696695233959889,-0.016538420425106608,-0.001841725191146719,4.369386471,Other
2015-07-31,2015-08-03,momentum,LS,ARTR3,S,-0.04563710625282282,-0.02517244873527256,0.020464657517550253,9.497830036,Transportation Services
2015-07-31,2015-08-03,momentum,LS,BBAS3,S,0.0,-0.012059264893306906,-0.012059264893306906,5.542841288,Financial Services
2015-07-31,2015-08-03,momentum,LS,BRAP4,S,-0.014696695233959889,-0.016538420425106608,-0.001841725191146719,1.710006463,Other
2015-07-31,2015-08-03,momentum,LS,CIEL3,L,0.044891723623732026,0.04100150063724347,-0.003890222986488563,19.24016296,Software & Data
2015-07-31,2015-08-03,momentum,LS,CMIG4,S,0.0,-0.012059264893306906,-0.012059264893306906,1.971803595,Electric Power
2015-07-31,2015-08-03,momentum,LS,CSMG3,S,-0.029393390467919778,-0.04562252987367032,-0.016229139405750537,1.780642424,Other
2015-07-31,2015-08-03,momentum,LS,CVCB3,L,0.014028663632416264,0.026530382765275185,0.01250171913285892,15.53641954,Transportation Services
2015-07-31,2015-08-03,momentum,LS,CZLT33,,-0.03422782968961711,0.0,0.03422782968961711,15.40929967,Food & Beverage
2015-07-31,2015-08-03,momentum,LS,ELET3,,-0.016243715784903034,0.0,0.016243715784903034,4.385311563,Electric Power
2015-07-31,2015-08-03,momentum,LS,EMBR3,L,0.044891723623732026,0.04100150063724347,-0.003890222986488563,22.88718709,Vehicle & Parts
2015-07-31,2015-08-03,momentum,LS,EQTL3,L,0.015431529995657882,0.012059264893306903,-0.003372265102350979,5.744015375,Electric Power
2015-07-31,2015-08-03,momentum,LS,GOAU4,S,-0.01469669523395989,-0.02908410944856371,-0.01438741421460382,1.917765277,Basic & Fabricated Metal
2015-07-31,2015-08-03,momentum,LS,GRND3,L,0.044891723623732026,0.04100150063724347,-0.003890222986488563,3.049424303,Textile
2015-07-31,2015-08-03,momentum,LS,ISAE4,L,0.044891723623732026,0.04100150063724347,-0.003890222986488563,4.697124828,Electric Power
