month_end,trade_date,sleeve,book,ticker,side,prev_weight,target_weight,delta_weight,px_ref_open,sector
2025-01-31,2025-02-03,momentum,LS,AZZA3,S,-0.02024053453027444,-0.020153249253962672,8.72852763117669e-05,33.95,Textile
2025-01-31,2025-02-03,momentum,LS,B3SA3,S,-0.02024053453027444,-0.020153249253962672,8.72852763117669e-05,11.08265033,Financial Services
2025-01-31,2025-02-03,momentum,LS,BEEF3,S,-0.02024053453027444,-0.013435499502641784,0.006805035027632657,4.232264994,Food & Beverage
2025-01-31,2025-02-03,momentum,LS,BLAU3,L,0.006586205680486126,0.01365820751070188,0.007072001830215754,12.31901619,Chemical
2025-01-31,2025-02-03,momentum,LS,BMGB4,,0.0210758581775556,0.0,-0.0210758581775556,3.569930889,Financial Services
2025-01-31,2025-02-03,momentum,LS,BMOB3,L,0.0,0.006352654656140409,0.006352654656140409,12.86157184,Software & Data
2025-01-31,2025-02-03,momentum,LS,BRAV3,S,-0.02024053453027444,-0.013435499502641784,0.006805035027632657,22.5,Oil & Gas
2025-01-31,2025-02-03,momentum,LS,BRFS3,L,0.0210758581775556,0.021348263147082377,0.0002724049695267729,21.9,Food & Beverage
2025-01-31,2025-02-03,momentum,LS,BRSR6,S,0.0,-0.0067177497513208895,-0.0067177497513208895,9.789555222,Financial Services
2025-01-31,2025-02-03,momentum,LS,CEAB3,L,0.013831031929020868,0.01365820751070188,-0.0001728244183189879,9.66249673,Trade
2025-01-31,2025-02-03,momentum,LS,CLSA3,L,0.0210758581775556,0.021348263147082377,0.0002724049695267729,10.18,Trade
2025-01-31,2025-02-03,momentum,LS,CMIG4,L,0.0210758581775556,0.021348263147082377,0.0002724049695267729,9.902867072,Electric Power
2025-01-31,2025-02-03,momentum,LS,COGN3,S,-0.02024053453027444,-0.020153249253962672,8.72852763117669e-05,1.363079649,Other
2025-01-31,2025-02-03,momentum,LS,CSAN3,S,-0.013654328849788311,-0.01343549950264178,0.00021882934714652935,7.68,Oil & Gas
2025-01-31,2025-02-03,momentum,LS,CSMG3,L,0.007244826248534736,0.007690055636380497,0.0004452293878457608,21.36425704,Other
2025-01-31,2025-02-03,momentum,LS,CURY3,L,0.0210758581775556,0.014995608490941968,-0.006080249686613636,20.60855149,Construction
2025-01-31,2025-02-03,momentum,LS,CXSE3,L,0.0210758581775556,0.021348263147082377,0.0002724049695267729,14.08595628,Financial Services
2025-01-31,2025-02-03,momentum,LS,DIRR3,L,0.0210758581775556,0.021348263147082377,0.0002724049695267729,9.141244109,Construction
2025-01-31,2025-02-03,momentum,LS,EMBR3,L,0.0210758581775556,0.021348263147082377,0.0002724049695267729,59.7883935,Vehicle & Parts
2025-01-31,2025-02-03,momentum,LS,FESA4,S,-0.02024053453027444,-0.013435499502641784,0.006805035027632657,7.759836807,Basic & Fabricated Metal
2025-01-31,2025-02-03,momentum,LS,GFSA3,S,-0.02024053453027444,-0.020153249253962672,8.72852763117669e-05,27.6,Construction
