month_end,trade_date,cohort_id,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional,rationale
2011-06-30,2011-07-01,2,momentum,D10,ABEV3,L,SELL,-0.0017730496453900596,5.013417548,-212,-1062.8445201759998,reweight
2011-06-30,2011-07-01,2,momentum,D10,CNFB4,L,CLOSE,-0.08510638297872339,4.119114788,-12397,-51064.666026836,exit
2011-06-30,2011-07-01,2,momentum,D10,CSAN3,L,OPEN,0.08333333333333333,3.739406131,13371,49999.599377601,add
2011-06-30,2011-07-01,2,momentum,D10,CTIP3,L,SELL,-0.0017730496453900596,19.8292176,-54,-1070.7777504,reweight
2011-06-30,2011-07-01,2,momentum,D10,EGIE3,L,CLOSE,-0.08510638297872339,9.352985348,-5460,-51067.30000008,exit
2011-06-30,2011-07-01,2,momentum,D10,ENEV3,L,OPEN,0.08333333333333333,143.3055335,349,50013.6311915,add
2011-06-30,2011-07-01,2,momentum,D10,EZTC3,L,SELL,-0.0017730496453900596,6.956050924,-153,-1064.275791372,reweight
2011-06-30,2011-07-01,2,momentum,D10,GETI3,L,CLOSE,-0.08510638297872339,14.07243701,-3629,-51068.87390929,exit
2011-06-30,2011-07-01,2,momentum,D10,LPSB3,L,SELL,-0.0017730496453900596,15.79648314,-67,-1058.3643703799999,reweight
2011-06-30,2011-07-01,2,momentum,D10,MPLU3,L,SELL,-0.0017730496453900596,16.32486758,-65,-1061.1163927,reweight
2011-06-30,2011-07-01,2,momentum,D10,ODPV3,L,SELL,-0.0017730496453900596,4.314784818,-247,-1065.7518500459998,reweight
2011-06-30,2011-07-01,2,momentum,D10,PMAM3,L,OPEN,0.08333333333333333,72.04026932,694,49995.94690808,add
2011-06-30,2011-07-01,2,momentum,D10,RPMG3,L,CLOSE,-0.06382978723404255,11.29143257,-3392,-38300.539277439995,exit
2011-06-30,2011-07-01,2,momentum,D10,TGMA3,L,OPEN,0.08333333333333333,13.71651423,3645,49996.69436835,add
2011-06-30,2011-07-01,2,momentum,D10,TOTS3,L,SELL,-0.0017730496453900596,7.577372503,-140,-1060.83215042,reweight
2011-06-30,2011-07-01,2,momentum,D10,VALE3,L,SELL,-0.0017730496453900596,19.88653927,-53,-1053.98658131,reweight
2011-06-30,2011-07-01,0,momentum,LS,ABEV3,L,BUY,0.0037878787878787915,5.013417548,453,2271.0781492439996,reweight
2011-06-30,2011-07-01,0,momentum,LS,CNFB4,L,CLOSE,-0.041666666666666664,4.119114788,-6069,-24998.907648372002,exit
2011-06-30,2011-07-01,0,momentum,LS,CTIP3,L,BUY,0.0037878787878787915,19.8292176,115,2280.360024,reweight
2011-06-30,2011-07-01,0,momentum,LS,ENEV3,L,BUY,0.0037878787878787915,143.3055335,16,2292.888536,reweight
2011-06-30,2011-07-01,0,momentum,LS,EZTC3,L,BUY,0.0037878787878787915,6.956050924,327,2274.628652148,reweight
2011-06-30,2011-07-01,0,momentum,LS,LPSB3,L,BUY,0.0037878787878787915,15.79648314,144,2274.69357216,reweight
2011-06-30,2011-07-01,0,momentum,LS,MILS3,L,BUY,0.0037878787878787915,18.42177768,123,2265.87865464,reweight
2011-06-30,2011-07-01,0,momentum,LS,ODPV3,L,BUY,0.0037878787878787915,4.314784818,527,2273.891599086,reweight
2011-06-30,2011-07-01,0,momentum,LS,POMO4,L,BUY,0.0037878787878787915,1.682980463,1350,2272.02362505,reweight
2011-06-30,2011-07-01,0,momentum,LS,TGMA3,L,BUY,0.0037878787878787915,13.71651423,166,2276.94136218,reweight
2011-06-30,2011-07-01,0,momentum,LS,TOTS3,L,BUY,0.0037878787878787915,7.577372503,300,2273.2117509,reweight
2011-06-30,2011-07-01,0,momentum,LS,VALE3,L,BUY,0.0037878787878787915,19.88653927,114,2267.06547678,reweight
2011-06-30,2011-07-01,1,momentum,LS,ABEV3,L,BUY,0.0032051282051282007,5.013417548,384,1925.1523384319999,reweight
2011-06-30,2011-07-01,1,momentum,LS,CNFB4,L,CLOSE,-0.038461538461538464,4.119114788,-5602,-23075.281042376002,exit
2011-06-30,2011-07-01,1,momentum,LS,CTIP3,L,BUY,0.0032051282051282007,19.8292176,97,1923.4341072,reweight
2011-06-30,2011-07-01,1,momentum,LS,ENEV3,L,BUY,0.0032051282051282007,143.3055335,13,1862.9719355,reweight
2011-06-30,2011-07-01,1,momentum,LS,EZTC3,L,BUY,0.0032051282051282007,6.956050924,276,1919.870055024,reweight
2011-06-30,2011-07-01,1,momentum,LS,LPSB3,L,BUY,0.0032051282051282007,15.79648314,122,1927.17094308,reweight
2011-06-30,2011-07-01,1,momentum,LS,MPLU3,L,BUY,0.0032051282051282007,16.32486758,118,1926.33437444,reweight
2011-06-30,2011-07-01,1,momentum,LS,ODPV3,L,BUY,0.0032051282051282007,4.314784818,446,1924.3940288279998,reweight
2011-06-30,2011-07-01,1,momentum,LS,POMO4,L,BUY,0.0032051282051282007,1.682980463,1143,1923.646669209,reweight
2011-06-30,2011-07-01,1,momentum,LS,TCSA3,L,BUY,0.0032051282051282007,94.69598431,20,1893.9196862,reweight
2011-06-30,2011-07-01,1,momentum,LS,TGMA3,L,BUY,0.0032051282051282007,13.71651423,140,1920.3119921999998,reweight
2011-06-30,2011-07-01,1,momentum,LS,TOTS3,L,BUY,0.0032051282051282007,7.577372503,254,1924.652615762,reweight
2011-06-30,2011-07-01,1,momentum,LS,VALE3,L,BUY,0.0032051282051282007,19.88653927,97,1928.99430919,reweight
2011-06-30,2011-07-01,2,momentum,LS,ABEV3,L,SELL,-0.0037878787878787915,5.013417548,-453,-2271.0781492439996,reweight
2011-06-30,2011-07-01,2,momentum,LS,AMER3,S,BUY,0.011538461538461518,1615.2099,4,6460.8396,reweight
2011-06-30,2011-07-01,2,momentum,LS,CNFB4,L,CLOSE,-0.045454545454545456,4.119114788,-6621,-27272.659011348,exit
2011-06-30,2011-07-01,2,momentum,LS,CSAN3,L,OPEN,0.041666666666666664,3.739406131,6686,25001.669391866,add
2011-06-30,2011-07-01,2,momentum,LS,CTIP3,L,SELL,-0.0037878787878787915,19.8292176,-115,-2280.360024,reweight
2011-06-30,2011-07-01,2,momentum,LS,CYRE3,S,OPEN,-0.038461538461538464,8.556303638,-2697,-23076.350911685997,add
2011-06-30,2011-07-01,2,momentum,LS,EGIE3,L,CLOSE,-0.045454545454545456,9.352985348,-2916,-27273.305274768,exit
2011-06-30,2011-07-01,2,momentum,LS,ELET3,S,BUY,0.011538461538461518,12.89945203,537,6927.00574011,reweight
2011-06-30,2011-07-01,2,momentum,LS,ENEV3,L,OPEN,0.041666666666666664,143.3055335,174,24935.162829,add
2011-06-30,2011-07-01,2,momentum,LS,EZTC3,L,SELL,-0.0037878787878787915,6.956050924,-327,-2274.628652148,reweight
2011-06-30,2011-07-01,2,momentum,LS,GETI3,L,CLOSE,-0.045454545454545456,14.07243701,-1938,-27272.38292538,exit
