month_end,trade_date,book,ticker,parent_qty,cohort_id,cohort_desired_qty,alloc_ratio
2015-07-31,2015-08-03,D10,BBSE3,-1199,0,-3596,1.0
2015-07-31,2015-08-03,D10,CVCB3,1073,0,3218,1.0
2015-07-31,2015-08-03,D10,CYRE3,-2800,0,-8401,1.0
2015-07-31,2015-08-03,D10,PSSA3,1467,0,4401,1.0
2015-07-31,2015-08-03,LS,ABCB4,245,2,734,1.0
2015-07-31,2015-08-03,LS,ANIM3,-253,1,-759,1.0
2015-07-31,2015-08-03,LS,ARTR3,1293,0,3078,0.7937080969571945
2015-07-31,2015-08-03,LS,ARTR3,1293,1,435,0.11217122227952553
2015-07-31,2015-08-03,LS,ARTR3,1293,2,365,0.09412068076328003
2015-07-31,2015-08-03,LS,BBAS3,-1305,0,-3916,1.0
2015-07-31,2015-08-03,LS,BRAP4,-646,1,-1939,1.0
2015-07-31,2015-08-03,LS,CIEL3,-121,0,-315,0.7777777777777778
2015-07-31,2015-08-03,LS,CIEL3,-121,1,-90,0.2222222222222222
2015-07-31,2015-08-03,LS,CIEL3,-121,2,41,0.0
2015-07-31,2015-08-03,LS,CMIG4,-3670,0,-11009,1.0
2015-07-31,2015-08-03,LS,CSMG3,-5469,0,-12190,0.7430661383724474
2015-07-31,2015-08-03,LS,CSMG3,-5469,1,-1862,0.11350198110332216
2015-07-31,2015-08-03,LS,CSMG3,-5469,2,-2353,0.14343188052423042
2015-07-31,2015-08-03,LS,CVCB3,483,0,1397,0.9647790055248618
2015-07-31,2015-08-03,LS,CVCB3,483,2,51,0.03522099447513812
2015-07-31,2015-08-03,LS,CZLT33,1333,0,1423,0.35583895973993496
2015-07-31,2015-08-03,LS,CZLT33,1333,1,1288,0.3220805201300325
2015-07-31,2015-08-03,LS,CZLT33,1333,2,1288,0.3220805201300325
2015-07-31,2015-08-03,LS,ELET3,2222,0,6667,1.0
2015-07-31,2015-08-03,LS,EMBR3,-102,0,-265,0.7771260997067448
2015-07-31,2015-08-03,LS,EMBR3,-102,1,-76,0.22287390029325513
2015-07-31,2015-08-03,LS,EMBR3,-102,2,35,0.0
2015-07-31,2015-08-03,LS,EQTL3,-352,0,-1057,1.0
2015-07-31,2015-08-03,LS,GOAU4,-4501,0,-11319,0.8381960900473934
2015-07-31,2015-08-03,LS,GOAU4,-4501,2,-2185,0.16180390995260663
2015-07-31,2015-08-03,LS,GRND3,-765,0,-1991,0.7783424550430024
2015-07-31,2015-08-03,LS,GRND3,-765,1,-567,0.22165754495699766
2015-07-31,2015-08-03,LS,GRND3,-765,2,261,0.0
2015-07-31,2015-08-03,LS,ISAE4,-497,0,-1292,0.7783132530120482
2015-07-31,2015-08-03,LS,ISAE4,-497,1,-368,0.2216867469879518
2015-07-31,2015-08-03,LS,ISAE4,-497,2,170,0.0
2015-07-31,2015-08-03,LS,ITUB4,-1088,2,-3265,1.0
2015-07-31,2015-08-03,LS,JBSS3,-238,0,-619,0.7786163522012579
2015-07-31,2015-08-03,LS,JBSS3,-238,1,-176,0.22138364779874214
2015-07-31,2015-08-03,LS,JBSS3,-238,2,81,0.0
2015-07-31,2015-08-03,LS,LIGT3,1,0,572,1.0
2015-07-31,2015-08-03,LS,LIGT3,1,1,-252,0.0
2015-07-31,2015-08-03,LS,LIGT3,1,2,-318,0.0
2015-07-31,2015-08-03,LS,MBRF3,-2214,0,-6643,1.0
2015-07-31,2015-08-03,LS,MGLU3,-9487,0,-21148,0.7430518955764028
2015-07-31,2015-08-03,LS,MGLU3,-9487,1,-3230,0.1134886335687432
2015-07-31,2015-08-03,LS,MGLU3,-9487,2,-4083,0.143459470854854
2015-07-31,2015-08-03,LS,MILS3,2,0,1423,1.0
2015-07-31,2015-08-03,LS,MILS3,2,1,-626,0.0
2015-07-31,2015-08-03,LS,MILS3,2,2,-792,0.0
2015-07-31,2015-08-03,LS,MRVE3,-495,0,-1288,0.7782477341389729
2015-07-31,2015-08-03,LS,MRVE3,-495,1,-367,0.2217522658610272
2015-07-31,2015-08-03,LS,MRVE3,-495,2,169,0.0
2015-07-31,2015-08-03,LS,MYPK3,-166,2,-497,1.0
2015-07-31,2015-08-03,LS,PETR4,915,0,2744,1.0
2015-07-31,2015-08-03,LS,PRML3,-1057,0,-3171,1.0
2015-07-31,2015-08-03,LS,PSSA3,637,0,1911,1.0
2015-07-31,2015-08-03,LS,RADL3,-311,0,-809,0.7786333012512031
2015-07-31,2015-08-03,LS,RADL3,-311,1,-230,0.22136669874879691
2015-07-31,2015-08-03,LS,RADL3,-311,2,106,0.0
2015-07-31,2015-08-03,LS,RSID3,4107,0,4386,0.35594870962506087
2015-07-31,2015-08-03,LS,RSID3,4107,1,3968,0.32202564518746957
2015-07-31,2015-08-03,LS,RSID3,4107,2,3968,0.32202564518746957
2015-07-31,2015-08-03,LS,SEER3,166,0,890,1.0
2015-07-31,2015-08-03,LS,SEER3,166,1,-392,0.0
2015-07-31,2015-08-03,LS,SMLS3,-72,0,-188,0.7768595041322314
2015-07-31,2015-08-03,LS,SMLS3,-72,1,-54,0.2231404958677686
2015-07-31,2015-08-03,LS,SMLS3,-72,2,25,0.0
2015-07-31,2015-08-03,LS,TIMS3,-94,1,-282,1.0
2015-07-31,2015-08-03,LS,UGPA3,-88,0,-229,0.7789115646258503
2015-07-31,2015-08-03,LS,UGPA3,-88,1,-65,0.22108843537414966
2015-07-31,2015-08-03,LS,UGPA3,-88,2,30,0.0
2015-07-31,2015-08-03,LS,USIM5,3211,0,9633,1.0
