month_end,trade_date,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional
2014-02-28,2014-03-05,momentum,D10,AEDU3,L,SELL,-0.001587301587301591,12.90943005,-74,-955.2978237
2014-02-28,2014-03-05,momentum,D10,ALPA4,L,BUY,0.022222222222222227,7.152368573,1864,13332.015020072
2014-02-28,2014-03-05,momentum,D10,BBAS3,L,SELL,-0.02380952380952382,4.651710124,-3071,-14285.401790804
2014-02-28,2014-03-05,momentum,D10,COGN3,L,SELL,-0.001587301587301591,9.195151609,-104,-956.2957673359999
2014-02-28,2014-03-05,momentum,D10,CSNA3,L,BUY,0.022222222222222227,5.181059045,2573,13330.864922784998
2014-02-28,2014-03-05,momentum,D10,DAGB33,L,SELL,-0.001587301587301591,368.0424795,-3,-1104.1274385000002
2014-02-28,2014-03-05,momentum,D10,EMBR3,L,BUY,0.022222222222222227,19.71877904,676,13329.89463104
2014-02-28,2014-03-05,momentum,D10,EQTL3,L,SELL,-0.02380952380952382,3.194649827,-4472,-14286.474026344
2014-02-28,2014-03-05,momentum,D10,EZTC3,L,SELL,-0.001587301587301591,11.11657391,-86,-956.02535626
2014-02-28,2014-03-05,momentum,D10,GRND3,L,SELL,-0.02380952380952382,2.160661348,-6612,-14286.292832976
2014-02-28,2014-03-05,momentum,D10,ODPV3,L,BUY,0.022222222222222227,4.651114758,2867,13334.746011186
2014-02-28,2014-03-05,momentum,D10,PFRM3,L,SELL,-0.001587301587301591,12.48562713,-76,-948.90766188
2014-02-28,2014-03-05,momentum,D10,PSSA3,L,SELL,-0.001587301587301591,8.45276368,-113,-955.1622958400001
2014-02-28,2014-03-05,momentum,D10,SIMH3,L,SELL,-0.001587301587301591,2.622103391,-363,-951.823530933
2014-02-28,2014-03-05,momentum,D10,SMTO3,L,SELL,-0.02380952380952382,6.978536181,-2047,-14285.063562506999
2014-02-28,2014-03-05,momentum,D10,TCSA3,L,SELL,-0.001587301587301591,56.85418746,-17,-966.52118682
2014-02-28,2014-03-05,momentum,D10,TIMS3,L,BUY,0.022222222222222227,7.125886245,1871,13332.533164395001
2014-02-28,2014-03-05,momentum,D10,VALE3,L,SELL,-0.001587301587301591,14.97378189,-64,-958.32204096
2014-02-28,2014-03-05,momentum,D10,YDUQ3,L,SELL,-0.001587301587301591,15.36805185,-62,-952.8192147
2014-02-28,2014-03-05,momentum,LS,AEDU3,L,BUY,0.0011867640871895205,12.90943005,55,710.01865275
2014-02-28,2014-03-05,momentum,LS,ALPA4,L,BUY,0.011133383275539935,7.152368573,934,6680.312247182001
2014-02-28,2014-03-05,momentum,LS,AMAR3,S,SELL,-0.0006463864521582032,51.45940966,-8,-411.67527728
2014-02-28,2014-03-05,momentum,LS,ARTR3,L,BUY,0.0014772104239627996,16.48223267,54,890.0405641799999
2014-02-28,2014-03-05,momentum,LS,AZZA3,S,SELL,-0.013105105758327554,20.06329164,-392,-7864.81032288
2014-02-28,2014-03-05,momentum,LS,B3SA3,S,SELL,-0.0006463864521582032,2.191642166,-177,-387.920663382
2014-02-28,2014-03-05,momentum,LS,BBAS3,L,SELL,-0.008469408764387612,4.651710124,-1092,-5079.667455408
2014-02-28,2014-03-05,momentum,LS,BBDC4,,BUY,0.012396070430382418,5.781663892,1286,7435.2197651120005
2014-02-28,2014-03-05,momentum,LS,BISA3,S,SELL,-0.001355421780103341,1.47,-553,-812.91
2014-02-28,2014-03-05,momentum,LS,BPHA3,S,SELL,-0.001355421780103341,264.0,-3,-792.0
2014-02-28,2014-03-05,momentum,LS,BRML3,S,SELL,-0.011141737905665921,10.45454131,-639,-6680.45189709
2014-02-28,2014-03-05,momentum,LS,BRSR6,S,SELL,-0.013105105758327554,4.698500611,-1674,-7865.290022814
2014-02-28,2014-03-05,momentum,LS,COGN3,L,BUY,0.0011867640871895205,9.195151609,77,708.026673893
2014-02-28,2014-03-05,momentum,LS,CSNA3,L,BUY,0.009656172851577131,5.181059045,1118,5792.42401231
2014-02-28,2014-03-05,momentum,LS,DAGB33,L,BUY,0.0011867640871895205,368.0424795,2,736.084959
2014-02-28,2014-03-05,momentum,LS,EMBR3,L,BUY,0.011133383275539935,19.71877904,339,6684.666094560001
2014-02-28,2014-03-05,momentum,LS,ENEV3,S,SELL,-0.001355421780103341,30.59563033,-27,-826.08201891
2014-02-28,2014-03-05,momentum,LS,EZTC3,L,BUY,0.0011867640871895205,11.11657391,64,711.46073024
2014-02-28,2014-03-05,momentum,LS,GOLL54,,BUY,0.011204140581307184,0.1451154,46325,6722.470905
2014-02-28,2014-03-05,momentum,LS,GRND3,,SELL,-0.032609840893330445,2.160661348,-9056,-19566.949167488
2014-02-28,2014-03-05,momentum,LS,HGTX3,,BUY,0.012396070430382418,18.22461534,408,7435.64305872
2014-02-28,2014-03-05,momentum,LS,HYPE3,L,BUY,0.0014772104239627996,9.854972669,90,886.94754021
2014-02-28,2014-03-05,momentum,LS,KEPL3,,SELL,-0.024457380669997832,2.934966871,-5000,-14674.834354999999
2014-02-28,2014-03-05,momentum,LS,MBRF3,S,SELL,-0.001355421780103341,2.515128639,-323,-812.386550397
2014-02-28,2014-03-05,momentum,LS,MMXM3,S,SELL,-0.005347028938115616,77.5,-41,-3177.5
2014-02-28,2014-03-05,momentum,LS,MPLU3,,BUY,0.035024040624002814,17.80489068,1180,21009.7710024
2014-02-28,2014-03-05,momentum,LS,ODPV3,L,BUY,0.009656172851577131,4.651114758,1246,5795.288988468001
2014-02-28,2014-03-05,momentum,LS,OGXP3,S,SELL,-0.001355421780103341,26.0,-31,-806.0
2014-02-28,2014-03-05,momentum,LS,PFRM3,L,BUY,0.0011867640871895205,12.48562713,57,711.68074641
2014-02-28,2014-03-05,momentum,LS,POMO4,S,SELL,-0.013105105758327554,2.462090094,-3194,-7863.915760236
2014-02-28,2014-03-05,momentum,LS,PRML3,S,SELL,-0.001355421780103341,9.09526269,-89,-809.47837941
2014-02-28,2014-03-05,momentum,LS,PSSA3,L,BUY,0.0011867640871895205,8.45276368,84,710.03214912
2014-02-28,2014-03-05,momentum,LS,RSID3,S,SELL,-0.002609754304819837,43.0,-36,-1548.0
2014-02-28,2014-03-05,momentum,LS,SIMH3,L,SELL,-0.00029044633677327916,2.622103391,-66,-173.058823806
2014-02-28,2014-03-05,momentum,LS,TCSA3,L,SELL,-0.0002904463367732815,56.85418746,-3,-170.56256238
2014-02-28,2014-03-05,momentum,LS,TGMA3,S,SELL,-0.001355421780103341,11.16707792,-73,-815.19668816
