month_end,trade_date,cohort_id,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional,rationale
2011-04-29,2011-05-02,0,momentum,D10,ABEV3,L,SELL,-0.023076923076923092,4.886505262,-2834,-13848.355912508,reweight
2011-04-29,2011-05-02,0,momentum,D10,CNFB4,L,SELL,-0.023076923076923092,4.243608859,-3263,-13846.895706917001,reweight
2011-04-29,2011-05-02,0,momentum,D10,CTIP3,L,OPEN,0.07692307692307694,21.20299379,2177,46158.91748083,add
2011-04-29,2011-05-02,0,momentum,D10,EGIE3,L,CLOSE,-0.10000000000000003,9.407303956,-6378,-59999.784631368,exit
2011-04-29,2011-05-02,0,momentum,D10,ENEV3,L,OPEN,0.07692307692307694,127.3707974,362,46108.2286588,add
2011-04-29,2011-05-02,0,momentum,D10,EZTC3,L,SELL,-0.023076923076923092,6.525109137,-2122,-13846.281588714,reweight
2011-04-29,2011-05-02,0,momentum,D10,GETI3,L,SELL,-0.023076923076923092,13.77139164,-1005,-13840.2485982,reweight
2011-04-29,2011-05-02,0,momentum,D10,LPSB3,L,SELL,-0.023076923076923092,17.66519834,-784,-13849.51549856,reweight
2011-04-29,2011-05-02,0,momentum,D10,MILS3,L,OPEN,0.07692307692307694,17.35361037,2660,46160.6035842,add
2011-04-29,2011-05-02,0,momentum,D10,ODPV3,L,SELL,-0.023076923076923092,4.178614802,-3314,-13847.929453828001,reweight
2011-04-29,2011-05-02,0,momentum,D10,POMO4,L,SELL,-0.023076923076923092,1.704739683,-8122,-13845.895705325998,reweight
2011-04-29,2011-05-02,0,momentum,D10,RPMG3,L,CLOSE,-0.10000000000000003,9.377630442,-6398,-59998.07956791599,exit
2011-04-29,2011-05-02,0,momentum,D10,TGMA3,L,OPEN,0.07692307692307694,14.8432279,3109,46147.5955411,add
2011-04-29,2011-05-02,0,momentum,D10,TOTS3,L,SELL,-0.023076923076923092,7.953349001,-1741,-13846.780610741,reweight
2011-04-29,2011-05-02,0,momentum,D10,VALE3,L,OPEN,0.07692307692307694,20.54876301,2246,46152.52172046,add
2011-04-29,2011-05-02,0,momentum,LS,ABEV3,L,SELL,-0.01282051282051281,4.886505262,-1574,-7691.359282388,reweight
2011-04-29,2011-05-02,0,momentum,LS,AMER3,S,BUY,0.03240740740740741,1838.724586,11,20225.970446,reweight
2011-04-29,2011-05-02,0,momentum,LS,BPAN4,S,CLOSE,0.055555555555555546,4.343934266,7674,33335.351557284,exit
2011-04-29,2011-05-02,0,momentum,LS,CNFB4,L,SELL,-0.01282051282051281,4.243608859,-1813,-7693.662861367,reweight
2011-04-29,2011-05-02,0,momentum,LS,CTIP3,L,OPEN,0.038461538461538464,21.20299379,1088,23068.85724352,add
2011-04-29,2011-05-02,0,momentum,LS,CYRE3,S,OPEN,-0.04166666666666666,9.380455962,-2665,-24998.915138729997,add
2011-04-29,2011-05-02,0,momentum,LS,EGIE3,L,CLOSE,-0.05128205128205127,9.407303956,-3271,-30771.291240076,exit
2011-04-29,2011-05-02,0,momentum,LS,ELET3,S,BUY,0.03240740740740741,13.67745176,1422,19449.33640272,reweight
2011-04-29,2011-05-02,0,momentum,LS,ENEV3,L,OPEN,0.038461538461538464,127.3707974,181,23054.1143294,add
2011-04-29,2011-05-02,0,momentum,LS,EZTC3,L,SELL,-0.01282051282051281,6.525109137,-1179,-7693.103672523001,reweight
2011-04-29,2011-05-02,0,momentum,LS,GETI3,L,SELL,-0.01282051282051281,13.77139164,-559,-7698.207926759999,reweight
2011-04-29,2011-05-02,0,momentum,LS,GOLL54,S,OPEN,-0.04166666666666666,0.282008051,-88650,-25000.013721149997,add
2011-04-29,2011-05-02,0,momentum,LS,HYPE3,S,OPEN,-0.04166666666666666,14.09375206,-1774,-25002.31615444,add
2011-04-29,2011-05-02,0,momentum,LS,LAND3,S,BUY,0.03240740740740741,51.16355503,380,19442.1509114,reweight
2011-04-29,2011-05-02,0,momentum,LS,LPSB3,L,SELL,-0.01282051282051281,17.66519834,-435,-7684.3612779,reweight
2011-04-29,2011-05-02,0,momentum,LS,MAGG3,S,BUY,0.03240740740740741,37.56120979,518,19456.70667122,reweight
2011-04-29,2011-05-02,0,momentum,LS,MILK33,S,BUY,0.03240740740740741,22.1,880,19448.0,reweight
2011-04-29,2011-05-02,0,momentum,LS,MILS3,L,OPEN,0.038461538461538464,17.35361037,1330,23080.3017921,add
2011-04-29,2011-05-02,0,momentum,LS,ODPV3,L,SELL,-0.01282051282051281,4.178614802,-1841,-7692.829850482,reweight
