month_end,trade_date,next_trade_date,D10,LS,turnover_D10,turnover_LS,turnover_LS_reconst,turnover_LS_reweight,ls_gross_long,ls_gross_short,CDI,BOVA11,LS_pre_overlay,beta_est,hedge_ratio,vt_scale,LS_vt,LS_pre_vt,LS_carry,LS_borrow_cost,LS_financing_net,LS_net
2010-06-30,2010-07-01,2010-08-02,0.10722613765455043,0.019553518047926644,0.0,1.295260195396016e-16,0.0,1.295260195396016e-16,0.5,0.5,0.008610622664495526,0.1338932806324109,0.019553518047926644,0.0,0.0,1.0,0.019553518047926644,0.019553518047926644,0.004305311332247763,0.003217015055001715,0.001088296277246048,0.020641814325172692
2010-07-30,2010-08-02,2010-09-01,-0.15416614420060576,-0.056253742272042793,0.09523809523809523,0.14285714285714293,0.09523809523809523,0.04761904761904769,0.5000000000000001,0.5000000000000001,0.008862278042468974,-0.06027596223674647,-0.056253742272042793,0.0,0.0,1.0,-0.056253742272042793,-0.056253742272042793,0.004431139021234488,0.003217015055001716,0.0012141239662327719,-0.05503961830581002
2010-08-31,2010-09-01,2010-10-01,0.05660109214717061,0.002060266823198342,0.09523809523809523,0.34126984126984133,0.22222222222222224,0.11904761904761905,0.5,0.5,0.00844600472113366,0.06646058732612059,0.002060266823198342,0.0,0.0,1.0,0.002060266823198342,0.002060266823198342,0.00422300236056683,0.003217015055001715,0.0010059873055651147,0.0030662541287634565
2010-09-30,2010-10-01,2010-11-01,0.057131899478983894,0.0027503477459025565,0.24999999999999992,0.4424603174603175,0.28234126984126984,0.1601190476190477,0.5000000000000001,0.5,0.00805664196708844,0.020289855072463947,0.0027503477459025565,0.0,0.0,1.0,0.0027503477459025565,0.0027503477459025565,0.00402832098354422,0.003217015055001715,0.000811305928542505,0.0035616536744450616
2010-10-29,2010-11-01,2010-12-01,0.02251037853243494,0.001554182300606444,0.24999999999999992,0.3148148148148149,0.18518518518518523,0.12962962962962965,0.5000000000000001,0.5000000000000001,0.00805628538097003,-0.03451704545454559,0.001554182300606444,0.0,0.0,1.0,0.001554182300606444,0.001554182300606444,0.004028142690485016,0.003217015055001716,0.0008111276354832997,0.0023653099360897434
2010-11-30,2010-12-01,2011-01-03,0.014924748548177734,0.002287219859955435,0.22222222222222218,0.2444444444444445,0.12222222222222223,0.12222222222222227,0.5,0.5,0.009271505547568726,0.01515374429895533,0.002287219859955435,0.0,0.0,1.0,0.002287219859955435,0.002287219859955435,0.004635752773784363,0.003217015055001715,0.0014187377187826478,0.003705957578738083
2010-12-30,2011-01-03,2011-02-01,-0.03433142097135414,0.007911697509754909,0.3703703703703704,0.5962962962962964,0.39041005291005293,0.20588624338624348,0.5,0.5000000000000001,0.008623965390338384,-0.030724637681159517,0.004208716589166717,0.12052154883046436,-0.12052154883046436,1.0,0.007911697509754909,0.007911697509754909,0.004311982695169193,0.003217015055001716,0.0010949676401674768,0.009006665149922386
2011-01-31,2011-02-01,2011-03-01,-0.012151668901976227,-0.0059627718453576645,0.3333333333333333,0.3851851851851853,0.24814814814814812,0.13703703703703712,0.5,0.5,0.008425009434362085,-0.0011961722488037507,-0.006106936377451512,0.08899921437151173,-0.12052154883046436,1.0,-0.0059627718453576645,-0.0059627718453576645,0.004212504717181043,0.003217015055001715,0.0009954896621793274,-0.004967282183178337
2011-02-28,2011-03-01,2011-04-01,0.02337829109927937,-0.0071479490308808576,0.22222222222222224,0.2268518518518519,0.13425925925925924,0.09259259259259263,0.5,0.5,0.009206833909138457,0.017964071856287456,-0.004982891267459338,0.0898813915890142,-0.12052154883046436,1.0,-0.0071479490308808576,-0.0071479490308808576,0.004603416954569228,0.003217015055001715,0.0013864018995675131,-0.005761547131313344
2011-03-31,2011-04-01,2011-05-02,0.030786795935186434,0.027969982161453223,0.33333333333333326,0.49444444444444446,0.3138888888888889,0.18055555555555555,0.5000000000000001,0.5,0.008396233613529702,-0.03676470588235292,0.023539042866215564,0.08415105448230584,-0.12052154883046436,1.0,0.027969982161453223,0.027969982161453223,0.004198116806764851,0.003217015055001715,0.000981101751763136,0.02895108391321636
2011-04-29,2011-05-02,2011-06-01,0.010370535054015759,0.015253231522716494,0.2962962962962963,0.3329966329966331,0.19659090909090912,0.13640572390572403,0.5000000000000001,0.5000000000000001,0.009853034390991944,-0.029312977099236637,0.011720386121884563,-0.003187936271685394,-0.12052154883046436,1.0,0.015253231522716494,0.015253231522716494,0.004926517195495973,0.003217015055001716,0.0017095021404942568,0.01696273366321075
2011-05-31,2011-06-01,2011-07-01,-0.010113400023147897,0.0344165360102465,0.29629629629629634,0.28703703703703715,0.1527777777777778,0.13425925925925933,0.5,0.5000000000000001,0.009535252207044431,-0.0301981755268953,0.022548271019705163,-0.018163262485972585,-0.12052154883046436,1.314220114147162,0.0344165360102465,0.026187801906060806,0.006265710121981957,0.004227865892797494,0.0020378442291844635,0.03645438023943097
2011-06-30,2011-07-01,2011-08-01,-0.06197329018290095,-0.03737789431232051,0.12121212121212123,0.28956228956228963,0.21515151515151512,0.07441077441077452,0.5000000000000001,0.5000000000000002,0.009675260632866944,-0.05124878365228669,-0.03582579621938833,-0.046715811808638,-0.12052154883046436,1.2606706882987324,-0.03737789431232051,-0.029649213437937354,0.006098658740753003,0.004055596583656399,0.002043062157096604,-0.03533483215522391
2011-07-29,2011-08-01,2011-09-01,-0.04624248284612361,-0.021381620924687747,0.14814814814814814,0.23097643097643109,0.1506734006734007,0.0803030303030304,0.5,0.5000000000000003,0.010704896208957981,-0.029401709401709386,-0.02018840522330113,0.09957955127952474,-0.12052154883046436,1.2845775599058338,-0.021381620924687747,-0.01664486566794389,0.006875634725574232,0.004132505349534438,0.0027431293760397943,-0.018638491548647954
2011-08-31,2011-09-01,2011-10-03,-0.07354017293474313,0.008143354276032536,0.19999999999999993,0.21363636363636376,0.12348484848484849,0.09015151515151532,0.5,0.5000000000000001,0.009398254167376052,-0.09915463191264529,-0.005821186685099239,0.11270953861115615,-0.12052154883046436,1.3286415125488276,0.008143354276032536,0.006129083126727359,0.006243455316130421,0.004274259748569829,0.0019691955675605914,0.010112549843593128
